Pressure_hPa,Rh,Rain_mm,Latitude,Longitude,Radiance,Duration,Target
973.6626645927398,68.29804832516439,3.4141972017345434,24.486,86.032,68249.0,88.0,1
973.6626645927398,68.29804832516439,3.4141972017345434,24.456,86.13,125962.0,250.0,1
973.6626645927398,68.29804832516439,3.4141972017345434,24.327,85.99,55555.0,193.0,1
973.6626645927398,68.29804832516439,3.4141972017345434,24.393,86.099,142863.0,153.0,1
973.6626645927398,68.29804832516439,3.4141972017345434,24.464,85.994,38257.0,185.0,1
973.6626645927398,68.29804832516439,3.4141972017345434,24.674,86.076,175109.0,626.0,1
973.6626645927398,68.29804832516439,3.4141972017345434,24.463,86.061,246361.0,277.0,1
973.6626645927398,68.29804832516439,3.4141972017345434,24.403,85.999,27097.0,0.0,1
973.6626645927398,68.29804832516439,3.4141972017345434,24.331,86.022,46569.0,0.0,1
973.6626645927398,68.29804832516439,3.4141972017345434,24.3,86.057,42113.0,177.0,1
973.6626645927398,68.29804832516439,3.4141972017345434,24.449,86.097,138163.0,239.0,1
973.6626645927398,68.29804832516439,3.4141972017345434,24.329,85.956,383868.0,143.0,1
973.6626645927398,68.29804832516439,3.4141972017345434,24.265,86.154,29316.0,1.0,1
973.6626645927398,68.29804832516439,3.4141972017345434,24.335,86.157,79160.0,0.0,1
973.6626645927398,68.29804832516439,3.4141972017345434,24.536,86.135,85412.0,437.0,1
973.6626645927398,68.29804832516439,3.4141972017345434,24.319,86.088,42838.0,168.0,1
973.6626645927398,68.29804832516439,3.4141972017345434,24.463,86.109,233185.0,227.0,1
973.6626645927398,68.29804832516439,3.4141972017345434,24.476,86.057,28664.0,7.0,1
973.6626645927398,68.29804832516439,3.4141972017345434,24.442,86.078,224756.0,390.0,1
973.6626645927398,68.29804832516439,3.4141972017345434,24.498,86.054,51504.0,71.0,1
973.6626645927398,68.29804832516439,3.4141972017345434,24.305,86.064,21268.0,0.0,1
973.6626645927398,68.29804832516439,3.4141972017345434,24.335,86.055,130372.0,200.0,1
973.6626645927398,68.29804832516439,3.4141972017345434,24.41,86.075,703678.0,802.0,1
973.6626645927398,68.29804832516439,3.4141972017345434,24.481,86.079,180392.0,51.0,1
973.6626645927398,68.29804832516439,3.4141972017345434,24.495,85.992,30938.0,180.0,1
973.6626645927398,68.29804832516439,3.4141972017345434,24.296,86.112,333187.0,231.0,1
973.6626645927398,68.29804832516439,3.4141972017345434,24.481,86.046,56007.0,184.0,1
973.6626645927398,68.29804832516439,3.4141972017345434,24.478,86.18,146513.0,571.0,1
973.6626645927398,68.29804832516439,3.4141972017345434,24.28,86.09,43457.0,94.0,1
973.6626645927398,68.29804832516439,3.4141972017345434,24.484,86.057,51588.0,60.0,1
973.6626645927398,68.29804832516439,3.4141972017345434,24.352,86.055,17233.0,0.0,1
973.6626645927398,68.29804832516439,3.4141972017345434,24.423,86.129,56370.0,146.0,1
973.6626645927398,68.29804832516439,3.4141972017345434,24.323,86.13,103050.0,213.0,1
973.6626645927398,68.29804832516439,3.4141972017345434,24.359,86.042,41468.0,34.0,1
973.6626645927398,68.29804832516439,3.4141972017345434,24.438,86.073,77988.0,157.0,1
973.6626645927398,68.29804832516439,3.4141972017345434,24.39,86.076,441562.0,289.0,1
973.6626645927398,68.29804832516439,3.4141972017345434,24.285,86.103,53772.0,178.0,1
973.6626645927398,68.29804832516439,3.4141972017345434,24.483,86.086,50384.0,134.0,1
973.6626645927398,68.29804832516439,3.4141972017345434,24.323,86.037,8947.0,0.0,1
973.6626645927398,68.29804832516439,3.4141972017345434,24.455,86.117,83490.0,53.0,1
973.6626645927398,68.29804832516439,3.4141972017345434,24.419,86.146,69783.0,209.0,1
973.6626645927398,68.29804832516439,3.4141972017345434,24.388,86.092,54021.0,2.0,1
973.6626645927398,68.29804832516439,3.4141972017345434,24.379,86.168,220439.0,290.0,1
973.6626645927398,68.29804832516439,3.4141972017345434,24.477,86.087,70266.0,127.0,1
973.6626645927398,68.29804832516439,3.4141972017345434,24.372,86.107,35398.0,1.0,1
973.6626645927398,68.29804832516439,3.4141972017345434,24.393,86.172,26179.0,125.0,1
973.6626645927398,68.29804832516439,3.4141972017345434,24.393,86.172,26179.0,125.0,0
973.6626645927398,68.29804832516439,3.4141972017345434,24.393,86.172,26179.0,125.0,0
973.6626645927398,68.29804832516439,3.4141972017345434,24.393,86.172,26179.0,125.0,0
973.6626645927398,68.29804832516439,3.4141972017345434,24.393,86.172,26179.0,125.0,0
973.6626645927398,68.29804832516439,3.4141972017345434,24.393,86.172,26179.0,125.0,0
973.6626645927398,68.29804832516439,3.4141972017345434,24.393,86.172,26179.0,125.0,0
973.6626645927398,68.29804832516439,3.4141972017345434,24.393,86.172,26179.0,125.0,0
973.6626645927398,68.29804832516439,3.4141972017345434,24.393,86.172,26179.0,125.0,0
973.6626645927398,68.29804832516439,3.4141972017345434,24.393,86.172,26179.0,125.0,0
973.6626645927398,68.29804832516439,3.4141972017345434,24.393,86.172,26179.0,125.0,0
973.6626645927398,68.29804832516439,3.4141972017345434,24.393,86.172,26179.0,125.0,0
973.6626645927398,68.29804832516439,3.4141972017345434,24.393,86.172,26179.0,125.0,0
973.6626645927398,68.29804832516439,3.4141972017345434,24.393,86.172,26179.0,125.0,0
973.6626645927398,68.29804832516439,3.4141972017345434,24.393,86.172,26179.0,125.0,0
973.6626645927398,68.29804832516439,3.4141972017345434,24.393,86.172,26179.0,125.0,0
