Pressure_hPa,Rh,Rain_mm,Latitude,Longitude,Radiance,Duration,Target
989.937586889589,71.34157658226485,3.807255362837997,24.37,86.967,42535.0,271.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.394,86.966,87834.0,168.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.056,87.22,54866.0,228.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.056,87.22,54866.0,228.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.056,87.22,54866.0,228.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.056,87.22,54866.0,228.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.056,87.22,54866.0,228.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.056,87.22,54866.0,228.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.049,87.404,67205.0,148.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.163,87.353,55901.0,118.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.141,87.537,363861.0,202.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.177,87.38,10670.0,0.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.227,87.432,93037.0,175.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.172,87.354,57545.0,11.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.224,87.403,32863.0,0.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.066,87.189,60925.0,110.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.067,87.231,28659.0,123.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.06,87.269,42906.0,89.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.163,87.17,629230.0,299.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.15,87.204,23456.0,0.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.326,87.43,1171029.0,671.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.045,87.251,76900.0,184.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.155,87.177,376677.0,196.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.102,87.236,37607.0,0.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.29,87.46,59927.0,200.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.149,87.224,143988.0,129.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.052,87.229,26466.0,109.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.252,87.501,1367905.0,452.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.052,87.178,49462.0,5.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.079,87.235,166884.0,308.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.037,87.284,73167.0,0.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.069,87.241,29949.0,60.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.142,87.226,12010.0,0.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.058,87.162,19749.0,21.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.242,87.514,153157.0,322.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.242,87.514,153157.0,322.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.107,87.274,324452.0,363.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.044,87.203,2095756.0,676.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.044,87.203,2095756.0,676.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.044,87.203,2095756.0,676.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.044,87.203,2095756.0,676.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.044,87.203,2095756.0,676.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.044,87.203,2095756.0,676.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.044,87.203,2095756.0,676.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.044,87.203,2095756.0,676.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.044,87.203,2095756.0,676.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.044,87.203,2095756.0,676.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.044,87.203,2095756.0,676.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.044,87.203,2095756.0,676.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.044,87.203,2095756.0,676.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.044,87.203,2095756.0,676.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.044,87.203,2095756.0,676.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.044,87.203,2095756.0,676.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.044,87.203,2095756.0,676.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.044,87.203,2095756.0,676.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.044,87.203,2095756.0,676.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.044,87.203,2095756.0,676.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.044,87.203,2095756.0,676.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.044,87.203,2095756.0,676.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.044,87.203,2095756.0,676.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.044,87.203,2095756.0,676.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.044,87.203,2095756.0,676.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.044,87.203,2095756.0,676.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.044,87.203,2095756.0,676.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.044,87.203,2095756.0,676.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.044,87.203,2095756.0,676.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.044,87.203,2095756.0,676.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.044,87.203,2095756.0,676.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.044,87.203,2095756.0,676.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.044,87.203,2095756.0,676.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.044,87.203,2095756.0,676.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.044,87.203,2095756.0,676.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.044,87.203,2095756.0,676.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.044,87.203,2095756.0,676.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.097,87.31,302487.0,345.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.128,87.34,12856788.0,848.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.055,87.286,786138.0,411.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.055,87.286,786138.0,411.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.055,87.286,786138.0,411.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.055,87.286,786138.0,411.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.055,87.286,786138.0,411.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.055,87.286,786138.0,411.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.055,87.286,786138.0,411.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.055,87.286,786138.0,411.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.055,87.286,786138.0,411.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.055,87.286,786138.0,411.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.055,87.286,786138.0,411.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.055,87.286,786138.0,411.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.47,87.074,376494.0,127.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.142,7771578.0,1.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.162,87.093,202122.0,289.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.124,87.069,84090.0,64.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.139,87.041,141832.0,170.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.139,87.041,141832.0,170.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.139,87.041,141832.0,170.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.555,87.007,226332.0,390.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.605,87.054,621488.0,681.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.574,87.198,172948.0,515.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.178,87.193,58845.0,676.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.624,86.982,144494.0,177.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.604,87.035,393171.0,395.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.174,87.374,7167.0,0.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.614,87.163,69874.0,343.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.258,87.22,47125.0,384.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.347,87.177,33659.0,51.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.347,87.145,59232.0,322.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.353,87.085,130865.0,206.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.364,87.447,34963.0,3.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.579,87.089,1341214.0,451.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.117,87.441,28527.0,96.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.594,87.043,58809.0,451.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.373,87.478,480368.0,250.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.6,87.173,43787.0,111.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.622,87.054,191760.0,338.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.277,87.192,94879.0,331.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.604,87.123,499199.0,528.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.558,87.201,208412.0,379.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.337,87.138,228786.0,234.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.598,87.04,270186.0,571.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.63,87.126,167871.0,417.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.314,87.126,318754.0,282.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.593,87.043,239664.0,499.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.19,87.598,64223.0,277.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.58,87.166,53839.0,236.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.565,87.018,1761521.0,467.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.531,87.093,170420.0,290.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.35,87.121,82600.0,673.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.142,87.191,15833.0,0.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.33,87.145,433680.0,254.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.609,87.042,140657.0,356.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.592,87.114,102727.0,402.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.284,87.143,124479.0,163.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.561,87.056,33255.0,177.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.33,87.156,208724.0,87.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.549,87.157,211884.0,341.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.274,87.191,140491.0,224.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.569,87.067,804150.0,623.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.295,87.142,40374.0,19.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.243,87.425,50214.0,2.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.502,87.014,79620.0,265.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.15,87.564,32515.0,0.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.288,87.149,131794.0,245.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.535,87.158,42841.0,222.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.527,87.049,90702.0,284.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.299,87.117,2086560.0,642.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.559,87.004,42694.0,66.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.263,87.136,89977.0,32.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.454,87.082,39391.0,218.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.586,87.074,44035.0,236.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.501,87.085,198289.0,297.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.226,87.173,285797.0,676.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.226,87.173,285797.0,676.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.226,87.173,285797.0,676.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.556,87.141,125744.0,431.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.556,87.141,125744.0,431.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.556,87.141,125744.0,431.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.556,87.141,125744.0,431.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.556,87.141,125744.0,431.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.556,87.141,125744.0,431.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.556,87.141,125744.0,431.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.556,87.141,125744.0,431.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.083,87.497,1033256.0,783.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.072,87.466,18927.0,0.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.111,87.485,32927.0,336.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.207,87.569,4383610.0,726.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.029,87.469,15562.0,21.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.14,87.493,151046.0,739.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.187,87.445,5875156.0,297.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.066,87.45,6898.0,0.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.065,87.461,82675.0,202.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.197,87.608,831693.0,447.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.291,87.349,621438.0,184.0,1
989.937586889589,71.34157658226485,3.807255362837997,24.291,87.349,621438.0,184.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.291,87.349,621438.0,184.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.291,87.349,621438.0,184.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.291,87.349,621438.0,184.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.291,87.349,621438.0,184.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.291,87.349,621438.0,184.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.291,87.349,621438.0,184.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.291,87.349,621438.0,184.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.291,87.349,621438.0,184.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.291,87.349,621438.0,184.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.291,87.349,621438.0,184.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.291,87.349,621438.0,184.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.291,87.349,621438.0,184.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.291,87.349,621438.0,184.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.291,87.349,621438.0,184.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.291,87.349,621438.0,184.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.291,87.349,621438.0,184.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.291,87.349,621438.0,184.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.291,87.349,621438.0,184.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.291,87.349,621438.0,184.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.291,87.349,621438.0,184.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.291,87.349,621438.0,184.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.291,87.349,621438.0,184.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.291,87.349,621438.0,184.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.291,87.349,621438.0,184.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.291,87.349,621438.0,184.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.291,87.349,621438.0,184.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.291,87.349,621438.0,184.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.291,87.349,621438.0,184.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.291,87.349,621438.0,184.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.291,87.349,621438.0,184.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.291,87.349,621438.0,184.0,0
989.937586889589,71.34157658226485,3.807255362837997,24.291,87.349,621438.0,184.0,0
